PERIODO;COD;DESCRIPCION;LABORATORIO;COSTO;UND_VEND;VLR_VENTA;UTILIDAD;RENTABILIDAD;CLASIFICACION;PRECIO_UNITARIO;COSTO_UNITARIO;MARGEN_UNITARIO
JUNIO-2025;9527;TRIMEBUTINA + SIMETICONA X 30 TAB (COLT;NOVAMED;560000.0;14.0;798000.0;238000.0;29.82;ALTO;57000.0;40000.0;17000.0
JUNIO-2025;9000986;APLICADOR MADERA X 20 UND (HISOPOS);INVERFARMA;5334.0;7.0;7600.0;2266.0;29.82;ALTO;1085.71;762.0;323.71
JUNIO-2025;238;CLORURO DE SODIO BOLSA X 500 ML;BAXTER;231584.0;86.0;330050.0;98466.0;29.83;ALTO;3837.79;2692.84;1144.95
JUNIO-2025;7310;NISTATINA SUSP X 60 ML;LABINCO;23784.0;3.0;33900.0;10116.0;29.84;ALTO;11300.0;7928.0;3372.0
JUNIO-2025;4845;BETAMETASONA 8 MG X 5 AMP;BLASKOV;92600.0;20.0;132000.0;39400.0;29.85;ALTO;6600.0;4630.0;1970.0
JUNIO-2025;9000915;SINALGEN FORTE 7.5/325 MG X 30 TAB;GRUNENTHAL;58350.0;2.0;83200.0;24850.0;29.87;ALTO;41600.0;29175.0;12425.0
JUNIO-2025;6119;AGUA ESTERIL 10 ML X AMPOLLA;GENERICOS;159324.0;142.0;227200.0;67876.0;29.88;ALTO;1600.0;1122.0;478.0
JUNIO-2025;1988;AZITROMICINA 200 MG X 15 ML;GENFAR;97608.0;8.0;139200.0;41592.0;29.88;ALTO;17400.0;12201.0;5199.0
JUNIO-2025;9000280;CLORANFENICOL 250 MG X 50 TAB***;COLMED;404005.0;17.0;576300.0;172295.0;29.9;ALTO;33900.0;23765.0;10135.0
JUNIO-2025;189;DICLOFENACO 75 MG X 10 AMP;FARMIONI;7500.0;1.0;10700.0;3200.0;29.91;ALTO;10700.0;7500.0;3200.0
JUNIO-2025;6248;PEINE PIOJO PLASTICO X 12 UND;GENERICOS;16820.0;5.0;24000.0;7180.0;29.92;ALTO;4800.0;3364.0;1436.0
JUNIO-2025;4211;MIELTERTOS MASTICABLE X 12 SOBRES;NATURAL FRESHLY;129349.0;7.0;184600.0;55251.0;29.93;ALTO;26371.43;18478.43;7893.0
JUNIO-2025;7332;LIDOPROCTO UNGUENTO X 10 GR**;ROPSOHN;345800.0;19.0;493500.0;147700.0;29.93;ALTO;25973.68;18200.0;7773.68
JUNIO-2025;9001277;ALKA SELTZER EXTREME X 74 TAB;BAYER;124588.0;2.0;177800.0;53212.0;29.93;ALTO;88900.0;62294.0;26606.0
JUNIO-2025;9001360;VITAMINA C+ZINC 500 MG X 100 TAB NARANJA;ECAR;16816.0;1.0;24000.0;7184.0;29.93;ALTO;24000.0;16816.0;7184.0
JUNIO-2025;3935;FOSFOGEN X 100 TAB *IVA*;FASAN;53174.0;1.0;75900.0;22726.0;29.94;ALTO;75900.0;53174.0;22726.0
JUNIO-2025;6545;OXIMETAZOLINA 0.25% X 15 ML NIÃOS;LA SANTE;20176.0;2.0;28800.0;8624.0;29.94;ALTO;14400.0;10088.0;4312.0
JUNIO-2025;9000530;BENZIRIN VERDE 3 MG X 100 TAB;TECNOQUIMICAS;67100.0;1.0;95800.0;28700.0;29.96;ALTO;95800.0;67100.0;28700.0
JUNIO-2025;836;MULTIDOL 400 MG X 48 CAPS;CHALVER;59953.0;2.0;85600.0;25647.0;29.96;ALTO;42800.0;29976.5;12823.5
JUNIO-2025;9000948;AGUJA VACUTAINER 22 X 1 X 100 UND;ZIBOJECT;25000.0;1.0;35700.0;10700.0;29.97;ALTO;35700.0;25000.0;10700.0
JUNIO-2025;2832;LOVASTATINA 20 MG X 300 TAB;LAPROFF;60853.0;1.0;86900.0;26048.0;29.97;ALTO;86900.0;60853.0;26047.0
JUNIO-2025;1769;CEFALEXINA 250 MG X 60 ML;LA SANTE;83952.0;12.0;119880.0;35928.0;29.97;ALTO;9990.0;6996.0;2994.0
JUNIO-2025;3601;VITALVISION GOTAS X 15 ML (CARBOXIMETIL);VITALIS;70589.0;6.0;100800.0;30211.0;29.97;ALTO;16800.0;11764.83;5035.17
JUNIO-2025;2802;BICARBONATO DE SODIO X 500 GR;PRODUCTOS ADRIANA;13445.0;4.0;19200.0;5755.0;29.97;ALTO;4800.0;3361.25;1438.75
JUNIO-2025;7300;OXIMETAZOLINA 0.05% X 15 ML;TECNOQUIMICAS;84800.0;7.0;121100.0;36300.0;29.98;ALTO;17300.0;12114.29;5185.71
JUNIO-2025;301;NAPROXENO 550 MG X 20 TAB (APRONAX)***;BAYER;160000.0;5.0;228500.0;68500.0;29.98;ALTO;45700.0;32000.0;13700.0
JUNIO-2025;9001331;DITOGEL PLUS X 360 ML;BREMYMG;114546.0;4.0;163600.0;49054.0;29.98;ALTO;40900.0;28636.5;12263.5
JUNIO-2025;2174;NEOSALDINA X 100 TAB;EUROFARMA;77500.0;1.0;110700.0;33200.0;29.99;ALTO;110700.0;77500.0;33200.0
JUNIO-2025;6527;AZITROMICINA 200 MG X 15 ML;TECNOQUIMICAS;217584.0;12.0;310800.0;93216.0;29.99;ALTO;25900.0;18132.0;7768.0
JUNIO-2025;9000459;ORLISTAT 120 MG X 60 CAPS***;COLMED;49500.0;1.0;70700.0;21200.0;29.99;ALTO;70700.0;49500.0;21200.0
JUNIO-2025;4017;AMONIACO X ONZA;LAB LEON;24923.0;1.0;35600.0;10677.0;29.99;ALTO;35600.0;24923.0;10677.0
JUNIO-2025;97;OMEGA 3-6-9 + VITA E X 60 CAPS 2X1;NATURAL FRESHLY;55369.0;1.0;79100.0;23731.0;30.0;ALTO;79100.0;55369.0;23731.0
JUNIO-2025;6487;SONDA NELATON # 10;ETERNA;6300.0;6.0;9000.0;2700.0;30.0;ALTO;1500.0;1050.0;450.0
JUNIO-2025;9001311;BUSCAMIT CAJA X 12 CAPS;LABORATORIOS;50400.0;2.0;72000.0;21600.0;30.0;ALTO;36000.0;25200.0;10800.0
JUNIO-2025;5177;PRESERVATIVOS TULIP X 60 UND;GENERICOS;123200.0;8.0;176000.0;52800.0;30.0;ALTO;22000.0;15400.0;6600.0
JUNIO-2025;476;IBUPROFENO 100 MG X 120 ML (GENFAR KIDS);GENFAR;16800.0;2.0;24000.0;7200.0;30.0;ALTO;12000.0;8400.0;3600.0
JUNIO-2025;6414;DOXICICLINA 100 MG X 250 TAB;COASPHARMA;62999.0;1.0;90000.0;27001.0;30.0;ALTO;90000.0;62999.0;27001.0
JUNIO-2025;9000348;CLOTRIMAZOL CREMA VAGINAL 2% X 20 GR 3 D;MEMPHIS;160650.0;17.0;229500.0;68850.0;30.0;ALTO;13500.0;9450.0;4050.0
JUNIO-2025;9001304;SECNIDAZOL 1 GR X 2 TAB;LA SANTE;42084.0;3.0;60120.0;18036.0;30.0;ALTO;20040.0;14028.0;6012.0
JUNIO-2025;4060;B-VIT HT X 3 AMPOLLA;PROCAPS;231000.0;6.0;330000.0;99000.0;30.0;ALTO;55000.0;38500.0;16500.0
JUNIO-2025;9001292;CREMA NIVEA LATA X 30 GR;SANDOZ;392022.0;70.0;560000.0;167978.0;30.0;ALTO;8000.0;5600.31;2399.69
JUNIO-2025;9001292;CREMA NIVEA LATA X 30 GR;NIVEA;392022.0;70.0;560000.0;167978.0;30.0;ALTO;8000.0;5600.31;2399.69
JUNIO-2025;3245;SONDA NASOGASTRICA # 12;MEDEX;2100.0;2.0;3000.0;900.0;30.0;ALTO;1500.0;1050.0;450.0
JUNIO-2025;9001223;GLUCOMETRO MATCH II + 50 TIRAS + 50 LANC;BIOMEDICOS;112000.0;2.0;160000.0;48000.0;30.0;ALTO;80000.0;56000.0;24000.0
JUNIO-2025;9001317;BOMBONERA CHUPO X 48 UNID AROMATIZADO (0;LABORATORIOS;20086.0;1.0;28700.0;8614.0;30.01;ALTO;28700.0;20086.0;8614.0
JUNIO-2025;9000783;ACETATO DE ALUMINIO X 120 ML;LICOL;40316.0;8.0;57600.0;17284.0;30.01;ALTO;7200.0;5039.5;2160.5
JUNIO-2025;7265;KETOCONAZOL SHAMPOO X 100 ML (HONGICIL);ANGLOPHARMA;49272.0;4.0;70400.0;21128.0;30.01;ALTO;17600.0;12318.0;5282.0
JUNIO-2025;5325;ACEITE HIGADO BACALAO X 150 PERLAS;PROCAPS;132917.0;3.0;189900.0;56984.0;30.01;ALTO;63300.0;44305.67;18994.33
JUNIO-2025;6790;PARAMAN F 120 MG X 20 TAB;QUIMICA PATRIC;89023.0;3.0;127200.0;38177.0;30.01;ALTO;42400.0;29674.33;12725.67
JUNIO-2025;9001209;MANTECA DE CACAO LABIAL FRESA X 12 UND (;TOTALMAX;20647.0;1.0;29500.0;8853.0;30.01;ALTO;29500.0;20647.0;8853.0
JUNIO-2025;9001135;TRAMADOL 50 MG X 100 CAPS;ECAR;40023.0;1.0;57200.0;17177.0;30.03;ALTO;57200.0;40023.0;17177.0
JUNIO-2025;5705;ADVIL MAX X 72 CAPS;PFIZER;324537.0;3.0;463800.0;139263.0;30.03;ALTO;154600.0;108179.0;46421.0
JUNIO-2025;9001356;CARVEDILOL 25 MG X 28 TAB;EXPOFARMA;91733.0;6.0;131100.0;39367.0;30.03;ALTO;21850.0;15288.83;6561.17
JUNIO-2025;9001230;COPITOS X 80 UND ECOLOGICOS;HIGIETEX;152175.0;75.0;217500.0;65325.0;30.03;ALTO;2900.0;2029.0;871.0
JUNIO-2025;9000855;CHUPO BOCA ANCHA MASAJEADOR X UND EN CAJ;LABORATORIOS;9655.0;12.0;13800.0;4145.0;30.04;ALTO;1150.0;804.58;345.42
JUNIO-2025;9001309;ESTROGEL CREMA X 80 GR (ESTRADIOL);LABORATORIOS;74716.0;4.0;106800.0;32084.0;30.04;ALTO;26700.0;18679.0;8021.0
JUNIO-2025;2636;SALES DE REHIDRATACION X 25 SOBRES (SALY;BIOQUIFAR;557549.0;15.0;796900.0;239351.0;30.04;ALTO;53126.67;37169.93;15956.74
JUNIO-2025;9000559;ACEITE DE RICINO X ONZA;PRODUCTOS ADRIANA;53523.0;3.0;76500.0;22977.0;30.04;ALTO;25500.0;17841.0;7659.0
JUNIO-2025;9001106;LEVOTIROXINA 75 MG X 150 TAB**;TECNOQUIMICAS;51200.0;4.0;73200.0;22000.0;30.05;ALTO;18300.0;12800.0;5500.0
JUNIO-2025;6918;METOCLOPRAMIDA 10 MG X 30 TAB (ENZIMAR);ARMOFAR;13851.0;1.0;19800.0;5949.0;30.05;ALTO;19800.0;13851.0;5949.0
JUNIO-2025;9000633;TUSSINAR JARABE X 120 ML;ARMOFAR;74424.0;4.0;106400.0;31976.0;30.05;ALTO;26600.0;18606.0;7994.0
JUNIO-2025;9000299;ACEITE CORPORAL DE NARANJA X 120 ML;DROGAM;10212.0;2.0;14600.0;4388.0;30.05;ALTO;7300.0;5106.0;2194.0
JUNIO-2025;6473;POSTINOR 0.75 MG X 2 TAB;PROFAMILIA;173075.0;25.0;247500.0;74425.0;30.07;ALTO;9900.0;6923.0;2977.0
JUNIO-2025;2695;LEVADURA DE CERVEZA X 100 TAB;LAB MEDICK S.A.S;33846.0;4.0;48400.0;14554.0;30.07;ALTO;12100.0;8461.5;3638.5
JUNIO-2025;9001314;CALCIO CARBONATO 600 MG X 100 CAPS;SIEGFRIED S.A;10000.0;1.0;14300.0;4300.0;30.07;ALTO;14300.0;10000.0;4300.0
JUNIO-2025;6810;APLICADORES DE MADERA X 20 UND (HISOPOS);ALFA TRADING;24543.0;27.0;35100.0;10557.0;30.08;ALTO;1300.0;909.0;391.0
JUNIO-2025;9001297;ACIBIOGEL X 360 ML**;EUROFARMA;17200.0;2.0;24600.0;7400.0;30.08;ALTO;12300.0;8600.0;3700.0
JUNIO-2025;9000903;ACICLOVIR SUSP X 90 ML;ANGLOPHARMA;69222.0;6.0;99000.0;29778.0;30.08;ALTO;16500.0;11537.0;4963.0
JUNIO-2025;895;TRIMETOPRIM F 160/800 MG X 10 TAB (SUPRI;LABQUIFAR;44466.0;6.0;63600.0;19134.0;30.08;ALTO;10600.0;7411.0;3189.0
JUNIO-2025;9001249;VAPORAL X 12 LATAS;ICOM;19717.0;1.0;28200.0;8483.0;30.08;ALTO;28200.0;19717.0;8483.0
JUNIO-2025;9000739;(AMOKEN) AMOXI+CLAVUL 875+125 MG X 14 TA;LABORATORIOS;166950.0;6.0;238800.0;71850.0;30.09;ALTO;39800.0;27825.0;11975.0
JUNIO-2025;9001252;BALANZA DIGITAL EN VIDRIO ADVANCE;LABORATORIOS;29013.0;1.0;41500.0;12487.0;30.09;ALTO;41500.0;29013.0;12487.0
JUNIO-2025;5308;MUVETT SUSP X 120 ML**;PROCAPS;108484.0;4.0;155200.0;46716.0;30.1;ALTO;38800.0;27121.0;11679.0
JUNIO-2025;333;CIPROFLOXACINO 500 MG X 10 TAB (PROCATEC;BCN;152669.0;39.0;218400.0;65731.0;30.1;ALTO;5600.0;3914.59;1685.41
JUNIO-2025;4016;VALERIANA SOLUCION GOTERO X 60 ML;LAB LEON;86400.0;12.0;123600.0;37200.0;30.1;ALTO;10300.0;7200.0;3100.0
JUNIO-2025;9001298;GINKGO BILOBA 120 MG X 60 TAB;LABORATORIOS;51996.0;2.0;74400.0;22404.0;30.11;ALTO;37200.0;25998.0;11202.0
JUNIO-2025;7060;ACETILCISTEINA SUSP X 150 ML (AFLUX) **;TECNOQUIMICAS;39000.0;2.0;55800.0;16800.0;30.11;ALTO;27900.0;19500.0;8400.0
JUNIO-2025;3352;IBUPRO + METOCARBAMOL X 30 TAB;MEMPHIS;569661.0;33.0;815100.0;245439.0;30.11;ALTO;24700.0;17262.45;7437.55
JUNIO-2025;9000387;FREEGEN GEL X 15 ML***;OPHARM;214500.0;11.0;306900.0;92400.0;30.11;ALTO;27900.0;19500.0;8400.0
JUNIO-2025;9001273;GABAPENTINA 300 MG X 30 CAPS (KAPTIN);LEGRAND S.A;28236.0;2.0;40400.0;12164.0;30.11;ALTO;20200.0;14118.0;6082.0
JUNIO-2025;9001283;GUANTE NITRILO AZUL S X100 UND;ALFA TRANDING;15585.0;1.0;22300.0;6715.0;30.11;ALTO;22300.0;15585.0;6715.0
JUNIO-2025;148;MATA CALLO VENCEDOR UNGUENTO;ANGLOPHARMA;24110.0;5.0;34500.0;10390.0;30.12;ALTO;6900.0;4822.0;2078.0
JUNIO-2025;1369;AMOXICILINA 250 MG X 60 ML;COASPHARMA;28924.0;6.0;41400.0;12476.0;30.14;ALTO;6900.0;4820.67;2079.33
JUNIO-2025;9001102;GUANTE NITRILO TALLA M NEGRO X 100 UND;ALFA TRANDING;66496.0;4.0;95200.0;28704.0;30.15;ALTO;23800.0;16624.0;7176.0
JUNIO-2025;7094;PRESERVATIVOS Z-JECT X 60 UND;ZIBOJECT;52800.0;4.0;75600.0;22800.0;30.16;ALTO;18900.0;13200.0;5700.0
JUNIO-2025;6507;OTOSEC HC GOTAS X 10 ML ***;PROCAPS;67600.0;4.0;96800.0;29200.0;30.17;ALTO;24200.0;16900.0;7300.0
JUNIO-2025;6814;VENDA ELASTICA 3 X 5 PIEL;ALFA TRANDING;62216.0;33.0;89100.0;26884.0;30.17;ALTO;2700.0;1885.33;814.67
JUNIO-2025;6692;CARBAMAZEPINA 200 MG X 300 TAB ***;LAPROFF ***;309600.0;6.0;443400.0;133800.0;30.18;ALTO;73900.0;51600.0;22300.0
JUNIO-2025;9001295;BICARBONATO 10 MG X 5 AMP;LABORATORIOS;30860.0;2.0;44200.0;13340.0;30.18;ALTO;22100.0;15430.0;6670.0
JUNIO-2025;4065;ALCANFOR X 32 UND;PRODUCTOS ADRIANA;204201.0;9.0;292500.0;88299.0;30.19;ALTO;32500.0;22689.0;9811.0
JUNIO-2025;4998;VELGOLAX POLVO X 22 GR NATURAL;VELEZGO;10050.0;1.0;14400.0;4350.0;30.21;ALTO;14400.0;10050.0;4350.0
JUNIO-2025;1493;ANTIBIL POLVO X 22 GR;FASAN;163979.0;25.0;235000.0;71021.0;30.22;ALTO;9400.0;6559.16;2840.84
JUNIO-2025;3186;FORMOL X 500 ML;LAB LEON;97000.0;10.0;139000.0;42000.0;30.22;ALTO;13900.0;9700.0;4200.0
JUNIO-2025;7149;CLOBETASOL 0.05% CREMA X 40 GR (TRIDIRTE;RUECAM;72000.0;8.0;103200.0;31200.0;30.23;ALTO;12900.0;9000.0;3900.0
JUNIO-2025;9001361;COMPLEJO B + ZINC X 30 CAPS (COMPLEX);LABORATORIOS;132000.0;11.0;189200.0;57200.0;30.23;ALTO;17200.0;12000.0;5200.0
JUNIO-2025;2365;OFTALMOTRISOL GOTAS X 15 ML;INCOBRA;82538.0;7.0;118300.0;35762.0;30.23;ALTO;16900.0;11791.14;5108.86
JUNIO-2025;1667;MELOXICAM 15 MG X 5 AMP (MEBLAINEX);BLASKOV;80920.0;8.0;116000.0;35080.0;30.24;ALTO;14500.0;10115.0;4385.0
JUNIO-2025;2480;JABON DE TE VERDE Y ROMERO X 100 GR;SAMARA;24693.0;3.0;35400.0;10707.0;30.25;ALTO;11800.0;8231.0;3569.0
JUNIO-2025;6006;PIROXICAM 20 MG X 10 CAPS ***;TECNOQUIMICAS;29150.0;11.0;41800.0;12650.0;30.26;ALTO;3800.0;2650.0;1150.0
JUNIO-2025;7203;DIOSMINA 500 MG X 150 TAB ***;TECNOQUIMICAS;230100.0;3.0;330000.0;99900.0;30.27;ALTO;110000.0;76700.0;33300.0
JUNIO-2025;2956;VITAMINA C 500 MG X 100 TAB NARANJA;LA SANTE;479239.0;25.0;687500.0;208264.0;30.29;ALTO;27500.0;19169.56;8330.44
JUNIO-2025;9001276;FRESHLYPAUSIA FORTE X 50 CAPS (ISOFLAVON;NATURAL FRESHLY;68860.0;2.0;98800.0;29940.0;30.3;ALTO;49400.0;34430.0;14970.0
JUNIO-2025;9001318;BIBERON 5 ONZ (0095) DOBLE MANIJA;LABORATORIOS;78209.0;22.0;112200.0;33991.0;30.3;ALTO;5100.0;3554.95;1545.05
JUNIO-2025;9001337;SIMETICONA 250 MGX 20CAPS (DIGESTA)**;PROCAPS;101200.0;11.0;145200.0;44000.0;30.3;ALTO;13200.0;9200.0;4000.0
JUNIO-2025;3548;BETA + CLOTR + NEO X 20 GR (DKG);FARMASER;74235.0;15.0;106500.0;32265.0;30.3;ALTO;7100.0;4949.0;2151.0
JUNIO-2025;9001108;BIBERON 8 ONZ DOBLE MANIJA X UND (0101);LABORATORIOS;13938.0;4.0;20000.0;6062.0;30.31;ALTO;5000.0;3484.5;1515.5
JUNIO-2025;393;RECOLECTOR DE ORINA 24 HORAS CON EMBUDO;LABORATORIOS;125706.0;22.0;180400.0;54694.0;30.32;ALTO;8200.0;5713.91;2486.09
JUNIO-2025;9000841;ASA 100 MG X 100 TAB***;TECNOQUIMICAS;32400.0;3.0;46500.0;14100.0;30.32;ALTO;15500.0;10800.0;4700.0
JUNIO-2025;470;TRIMETOPRIM F 80/400 MG X 120 ML (SUPRIB;LABQUIFAR;66474.0;6.0;95400.0;28926.0;30.32;ALTO;15900.0;11079.0;4821.0
JUNIO-2025;378;HIDROXIDO ALUM + SIMET X 360 ML (GALAC);GC FARMA;21111.0;3.0;30300.0;9189.0;30.33;ALTO;10100.0;7037.0;3063.0
JUNIO-2025;6616;BATA MANGA LARGA ZBJ  X 10 UND;ZIBOJECT;40756.0;1.0;58500.0;17744.0;30.33;ALTO;58500.0;40756.0;17744.0
JUNIO-2025;9001038;SULTAMICILINA 375 MG X 10 TAB (BACMICIN;BIOQUIFAR;170000.0;10.0;244000.0;74000.0;30.33;ALTO;24400.0;17000.0;7400.0
JUNIO-2025;9000835;VENDA ELASTICA 6 X 5 PIEL;ZIBOJECT;102824.0;41.0;147600.0;44777.0;30.34;ALTO;3600.0;2507.9;1092.1
JUNIO-2025;9001136;TRAMADOL GOTAS X 10 ML;ECAR;58503.0;15.0;84000.0;25497.0;30.35;ALTO;5600.0;3900.2;1699.8
JUNIO-2025;9001365;MELOXICAM 15 MG X 10 TAB;AMERICAN G;26304.0;6.0;37800.0;11496.0;30.41;ALTO;6300.0;4384.0;1916.0
JUNIO-2025;6241;DICLOFENACO GEL X 30 GR (ATLETICS) ***;ECAR;57600.0;12.0;82800.0;25200.0;30.43;ALTO;6900.0;4800.0;2100.0
JUNIO-2025;3968;NAFTALINA FRASCO X 70 UND;PRODUCTOS ADRIANA;40000.0;4.0;57500.0;17500.0;30.43;ALTO;14375.0;10000.0;4375.0
JUNIO-2025;9000901;TIRAS + LANCETAS MATCH II X 50 UND;BIOMEDICOS;80000.0;2.0;115000.0;35000.0;30.43;ALTO;57500.0;40000.0;17500.0
JUNIO-2025;1771;REPELENTE SPRAY MOSQUITOS OUT X 120 ML;LIKE COLOR;55928.0;12.0;80400.0;24472.0;30.44;ALTO;6700.0;4660.67;2039.33
JUNIO-2025;2006;BROMYL JARABE X 120 ML (BROMEX+GUAIFEN);FARMASER;163604.0;28.0;235200.0;71596.0;30.44;ALTO;8400.0;5843.0;2557.0
JUNIO-2025;9001085;CITRATO DE POTASIO X 60 TAB;INTERNATURALWORD;310246.0;20.0;446000.0;135754.0;30.44;ALTO;22300.0;15512.3;6787.7
JUNIO-2025;9000643;PIROXICAM 20 MG X 10 CAPS;TECNOQUIMICAS;20170.0;5.0;29000.0;8830.0;30.45;ALTO;5800.0;4034.0;1766.0
JUNIO-2025;9000491;NAPROXENO 2.5% SUSP X 80 ML (NAPROX)***;LABINCO;36022.0;7.0;51800.0;15778.0;30.46;ALTO;7400.0;5146.0;2254.0
JUNIO-2025;7119;IVERMECTINA GOTAS X 5 ML (IVERBLAS);BLASKOV;58416.0;8.0;84000.0;25584.0;30.46;ALTO;10500.0;7302.0;3198.0
JUNIO-2025;1445;TRIMEBUTINA 200 MG X 30 TAB ***;GENFAR;29200.0;4.0;42000.0;12800.0;30.48;ALTO;10500.0;7300.0;3200.0
JUNIO-2025;6190;CABESTRILLO TALLA 14;GENERICOS;22800.0;4.0;32800.0;10000.0;30.49;ALTO;8200.0;5700.0;2500.0
JUNIO-2025;9000635;CALYMAG MENTA X 360 ML;ANGLOPHARMA;36412.0;6.0;52400.0;15988.0;30.51;ALTO;8733.33;6068.67;2664.66
JUNIO-2025;7293;CLORURO DE MAGNESIO X 50 CAPS;NATURAL FRESHLY;68092.0;4.0;98000.0;29908.0;30.52;ALTO;24500.0;17023.0;7477.0
JUNIO-2025;9001244;YODORA CREMA X 25 GR;TECNOQUIMICAS;57528.0;12.0;82800.0;25272.0;30.52;ALTO;6900.0;4794.0;2106.0
JUNIO-2025;1864;LOSARTAN 50 MG X 30 TAB;TECNOQUIMICAS;82236.0;4.0;118400.0;36164.0;30.54;ALTO;29600.0;20559.0;9041.0
JUNIO-2025;6110;(DERMOVATE) CLOBETASOL 0.05% CREMA X30G;GLAXO;690444.0;28.0;994000.0;303556.0;30.54;ALTO;35500.0;24658.71;10841.29
JUNIO-2025;3151;HUMIFICADORES PARA OXIGENO;ETERNA;82500.0;11.0;118800.0;36300.0;30.56;ALTO;10800.0;7500.0;3300.0
JUNIO-2025;5404;CABESTRILLO TALLA L;GENERICOS;94400.0;16.0;136000.0;41600.0;30.59;ALTO;8500.0;5900.0;2600.0
JUNIO-2025;2227;CABESTRILLO TALLA M;GENERICOS;35400.0;6.0;51000.0;15600.0;30.59;ALTO;8500.0;5900.0;2600.0
JUNIO-2025;2510;CABESTRILLO TALLA S;GENERICOS;29500.0;5.0;42500.0;13000.0;30.59;ALTO;8500.0;5900.0;2600.0
JUNIO-2025;5409;CABESTRILLO TALLA XL;GENERICOS;106200.0;18.0;153000.0;46800.0;30.59;ALTO;8500.0;5900.0;2600.0
JUNIO-2025;2214;ACICLOVIR UNGUENTO X 15 GR ***;COASPHARMA;7080.0;3.0;10200.0;3120.0;30.59;ALTO;3400.0;2360.0;1040.0
JUNIO-2025;6490;ENALAPRIL 20 MG X 30 TAB;TECNOQUIMICAS;64962.0;9.0;93600.0;28638.0;30.6;ALTO;10400.0;7218.0;3182.0
JUNIO-2025;143;PIREL 250 MG X 6 TAB;ANGLOPHARMA;65580.0;10.0;94500.0;28920.0;30.6;ALTO;9450.0;6558.0;2892.0
JUNIO-2025;9001082;OFTALMOTRIMAX GOTAS X 5 ML**;INCOBRA;30600.0;9.0;44100.0;13500.0;30.61;ALTO;4900.0;3400.0;1500.0
JUNIO-2025;9001233;LORATADINA JARABE X 120 ML;AMERICAN G;13600.0;4.0;19600.0;6000.0;30.61;ALTO;4900.0;3400.0;1500.0
JUNIO-2025;5590;VELGOLAX POLVO X 22 GR NARANJA;VELEZGO;59957.0;6.0;86400.0;26443.0;30.61;ALTO;14400.0;9992.83;4407.17
JUNIO-2025;5094;NITAZOXANIDA 500 MG X 6 TAB (XINPA);WHESTHER;406800.0;36.0;586500.0;179700.0;30.64;ALTO;16291.67;11300.0;4991.67
JUNIO-2025;9001340;DILOX 600 MG X 30 TAB;NOVAMED;116483.0;1.0;167967.0;51484.0;30.65;ALTO;167967.0;116483.0;51484.0
JUNIO-2025;6607;YODORA CREMA X 32 GR (OFERTA 1+1);TECNOQUIMICAS;67950.0;5.0;98000.0;30050.0;30.66;ALTO;19600.0;13590.0;6010.0
JUNIO-2025;1364;ENALAPRIL 5 MG X 50 TAB;TECNOQUIMICAS;26063.0;2.0;37600.0;11537.0;30.68;ALTO;18800.0;13031.5;5768.5
JUNIO-2025;7326;TENSIOMETRO DIGITAL BRAZALETE DB LIFE;LABORATORIOS;210000.0;3.0;303000.0;93000.0;30.69;ALTO;101000.0;70000.0;31000.0
JUNIO-2025;2801;CREOLINA X ONZA *IVA*;LAB LEON;23220.0;1.0;33500.0;10280.0;30.69;ALTO;33500.0;23220.0;10280.0
JUNIO-2025;6998;METOCLOPRAMIDA GOTAS X 30 ML (HEMETIL)*;LABQUIFAR;24250.0;10.0;35000.0;10750.0;30.71;ALTO;3500.0;2425.0;1075.0
JUNIO-2025;4678;SMECTA X 10 SOBRES***;SYNTHESIS;602729.0;12.0;870000.0;267271.0;30.72;ALTO;72500.0;50227.42;22272.58
JUNIO-2025;7163;GEL REFRESCANTE CON CALENDULA X 110 GR;LIKE COLOR;5402.0;2.0;7800.0;2398.0;30.74;ALTO;3900.0;2701.0;1199.0
JUNIO-2025;3104;ACIDO BORICO X 50 SOBRES;PRODUCTOS ADRIANA;34899.0;3.0;50400.0;15501.0;30.76;ALTO;16800.0;11633.0;5167.0
JUNIO-2025;7285;BIOCALCIUM D X 30 SOBRES ***;TECNOQUIMICAS;20700.0;1.0;29900.0;9200.0;30.77;ALTO;29900.0;20700.0;9200.0
JUNIO-2025;6769;BICARBONATO DE SODIO X 100 GR;LAB LEON;11631.0;6.0;16800.0;5169.0;30.77;ALTO;2800.0;1938.5;861.5
JUNIO-2025;3294;MIELTERTOS MASTICABLE BOMBONERA X 25 S/S;NATURAL FRESHLY;345772.0;9.0;499500.0;153728.0;30.78;ALTO;55500.0;38419.11;17080.89
JUNIO-2025;9000693;GASTROFAST ADVANCE SACHETS 12 SOBRES;TECNOQUIMICAS;164460.0;6.0;237600.0;73140.0;30.78;ALTO;39600.0;27410.0;12190.0
JUNIO-2025;9000230;TENSIOMETRO + FONENDO GMD FUSION;GENERICOS;262605.0;5.0;379500.0;116895.0;30.8;ALTO;75900.0;52521.0;23379.0
JUNIO-2025;6270;OXIMETAZOLINA 0.05% X 15 ML***;TECNOQUIMICAS;220000.0;40.0;318000.0;98000.0;30.82;ALTO;7950.0;5500.0;2450.0
JUNIO-2025;9000236;CARBONATO DE LITIO 300 MG X 100 TAB;ACTIPHARMA;58000.0;1.0;83857.0;25857.0;30.83;ALTO;83857.0;58000.0;25857.0
